nCount_RNA	group	1_-9_-9_0.5_0.5_0.5_x	1_-9_-9_0.5_0.5_0.5_y	1_-9_-9_0.5_0.5_0.5_x_expression	1_-9_-9_0.5_0.5_0.5_y_expression	1_-9_-9_0.5_0.5_-0.5_x	1_-9_-9_0.5_0.5_-0.5_y	1_-9_-9_0.5_0.5_-0.5_x_expression	1_-9_-9_0.5_0.5_-0.5_y_expression	1_-9_-9_0.5_0.5_0_x	1_-9_-9_0.5_0.5_0_y	1_-9_-9_0.5_0.5_0_x_expression	1_-9_-9_0.5_0.5_0_y_expression
14236	group3	0	0	-9.855629655483977	-9.286399340098495	2	1	-9.033140214730777	-8.930394952298547	1	3	-8.808962584300662	-8.475031107017633
12741	group3	1	6	-8.662867084499595	-7.98111114259512	2	2	-9.640773862215967	-8.315478304734668	1	2	-9.163853617862172	-9.054010599952486
19160	group3	3	2	-8.190837651018139	-9.147313783639522	6	0	-8.53630256388834	-9.948908141823175	8	4	-7.776894958348469	-8.890253029399318
15039	group3	1	1	-8.22599437763212	-8.709251433254646	1	3	-8.636262812551886	-8.765062220465861	3	7	-8.877699896508815	-8.619449362380788
22529	group1	5	0	-8.738997628635483	-9.254985365128606	1	2	-8.781291081757809	-9.466110626983102	4	3	-9.058640242704469	-9.053596682779459
11621	group3	2	0	-8.279921023724398	-8.41216804129005	4	3	-9.148969178315525	-9.260877458680437	0	0	-8.819025006490406	-10.20421575691956
11856	group3	1	0	-9.657487123852988	-10.008662565047288	2	1	-8.67975560886537	-9.494855711415209	4	0	-8.30223010194684	-9.542344509967302
19690	group1	0	2	-9.221014376895221	-9.18104096128049	2	0	-9.29241700314409	-8.521203165537964	0	7	-9.547713782546312	-8.739905385542675
17159	group2	0	1	-9.676412542820998	-10.625541622650736	2	1	-8.751292829075712	-9.105058059476836	3	1	-8.995591943572231	-9.633263126376947
13853	group3	2	0	-9.153967917713679	-9.794660415613736	4	1	-8.164339671522074	-9.392487477113399	2	1	-8.903154557777476	-9.578312222086035
17616	group3	2	3	-8.719306256866222	-8.76764708356293	2	4	-9.226293622922094	-8.685035771060893	0	1	-9.356685254015908	-9.759428424430263
19972	group3	0	0	-10.188864467131257	-10.57036712227292	13	2	-7.749458227089487	-9.28555285482574	7	6	-9.421769700954576	-8.810492267770105
17059	group1	4	6	-8.506430086646356	-7.857748286475742	3	1	-7.949036186435242	-10.618883177255821	3	1	-8.947426681790978	-8.854456917608328
15796	group3	3	2	-8.575862516783799	-8.697337693629144	2	0	-8.398488281986621	-9.313653290924035	4	1	-8.548627214728075	-9.030303036870052
13867	group3	1	0	-9.013836781683716	-8.96534238889327	4	3	-8.261195902392682	-9.683463023467144	1	4	-9.338424355990908	-9.148607892641056
11646	group2	0	1	-8.99326692183246	-8.859388703845433	0	1	-8.983428583689278	-9.227508659318572	4	0	-8.186306479315	-8.992247690374784
13987	group1	0	2	-9.381212332522479	-8.95425092341351	2	5	-8.991214634059093	-8.352444229917683	3	1	-8.849580344000913	-9.05703211286988
7339	group3	1	0	-8.627820089647475	-9.002185161324928	0	2	-9.220036147502054	-8.98215302594514	1	0	-8.886637812804098	-8.793756057958756
10601	group3	0	2	-8.687646445278457	-8.391291995193857	4	0	-7.607104395464198	-9.712179665872112	3	0	-9.01358653977687	-9.086393569099114
17001	group2	1	1	-9.11825345791299	-8.841651172199073	2	0	-9.313636718431718	-9.685456549084597	1	2	-9.39914088998482	-9.431302441005464
13150	group3	0	2	-9.65451504215558	-8.811576575478277	0	1	-8.680652209255518	-8.648310467214484	0	0	-8.80600309371805	-8.635643159270032
20674	group3	1	2	-9.2779451712604	-8.901759512915369	2	2	-9.211086054030009	-9.440902080401838	4	2	-8.54848294215148	-8.982214356297598
15061	group3	5	1	-8.2091879110005	-8.749338749095477	1	6	-9.81015378006489	-7.938672674282438	1	1	-9.420757922799046	-8.69472456956087
15413	group3	3	0	-8.560834177453852	-9.169193015361076	2	4	-8.872281401228575	-8.67118055646967	2	2	-8.701925759020282	-9.758927221793527
17693	group3	3	0	-8.965339425373715	-9.631865819510875	5	0	-8.04581871824346	-10.045823859136238	1	3	-8.608573464431705	-8.718474366961145
14779	group2	1	1	-8.415086810331397	-9.644134621081198	1	0	-8.33362122078504	-8.574562244067277	3	1	-8.177702234099518	-9.571276113125277
12129	group2	3	2	-8.436857512905275	-8.60637518103975	1	4	-8.87250754168903	-9.46090271402353	0	2	-9.64751799942609	-8.616526315252528
21222	group3	6	4	-8.439921089451605	-9.335743961134744	3	2	-8.578856660467071	-9.889985180735476	1	0	-9.904434415118075	-9.37300530379845
20195	group3	1	2	-9.290771098725788	-8.803339084374146	2	2	-8.824072288025262	-9.0947262958252	1	1	-9.552950418282279	-9.513387046809244
18571	group3	4	3	-9.116050563238165	-9.445342095457118	3	3	-8.386373405192684	-8.649333865632634	2	1	-9.958936213357017	-9.12649582243367
9383	group3	2	1	-8.449117938867023	-9.042268079716743	2	2	-9.035538915860577	-8.691428179211881	2	2	-8.521442664477785	-8.787349370640518
6099	group2	0	1	-9.633120910604195	-8.912291491728217	0	2	-9.421061922155722	-8.307727276703394	2	0	-8.785173609637935	-9.185329991897582
14594	group3	5	0	-8.347800081741566	-9.196709115215455	2	0	-9.144321406480966	-9.687867686439606	3	3	-8.285702916632664	-8.743496568495548
22407	group2	4	3	-9.263546733506887	-8.90966202145362	3	1	-9.349433362328261	-9.119890530241886	3	0	-8.482397495670563	-9.778760685100728
14430	group2	4	8	-7.855874806853333	-7.786696787037243	1	7	-9.75467531170786	-8.682822606410525	2	1	-8.833762332893835	-9.575267940815564
16948	group3	1	0	-10.142368956369364	-9.732045151654518	10	0	-7.9939943313112645	-10.033327401425023	3	2	-8.831084252664304	-8.90579915686852
16804	group3	1	1	-9.33888597199905	-9.137825333336517	0	3	-9.505629426094915	-8.647699864796412	0	3	-9.565991639155838	-8.915947286746803
17119	group3	1	1	-9.224523864293227	-9.6951074911967	2	1	-9.023313837005313	-8.946746343935649	4	1	-8.4250582766999	-8.753207183234858
29111	group3	2	5	-8.735850321378662	-8.532065666931592	1	7	-9.662281285530998	-8.23330566403597	6	0	-8.708031796370943	-9.432198402923648
16966	group3	2	2	-8.7679192939099	-8.638568083802504	1	1	-9.120463035441718	-9.240874253048744	0	0	-9.340419384642813	-9.555870637642807
12501	group3	2	3	-8.361324817354168	-7.982347485496852	5	1	-7.903629729984448	-9.431383713499109	1	2	-8.935605152669657	-8.408653899767657
15177	group3	2	2	-9.377668855146434	-9.355829904097805	0	1	-9.728546884034998	-8.804811358962716	1	2	-8.784078487156622	-9.00171240371211
19424	group3	2	6	-9.476359993425412	-8.666034450573791	2	2	-9.166571143006319	-8.717525793786791	2	2	-9.558288378094453	-8.779132367157185
16775	group3	5	1	-8.302717104704561	-8.759295432847171	7	2	-8.893812302058636	-9.315305403721336	2	2	-9.118873511166015	-9.948820741043415
10919	group2	1	1	-8.42018543851107	-8.632550524138841	1	1	-9.618858408453793	-9.043418184406068	2	1	-9.86089431541904	-9.168880053860654
12437	group3	1	1	-8.571421359983296	-8.552897121388826	0	0	-8.772132950002005	-9.31772186771372	1	4	-9.445353196702134	-8.176986041355022
28545	group3	5	3	-8.35593541749978	-9.080509977327466	2	3	-9.031689962912033	-9.125905241048676	4	1	-8.982044507561415	-9.51626686643273
19140	group3	5	7	-8.631667626766172	-8.025839073325455	2	3	-8.942506119549305	-8.838761797105894	1	0	-9.24223194494056	-8.205981041793677
16294	group2	2	2	-8.913340140851153	-9.027009053018435	2	1	-8.567021315356763	-9.440569424667267	0	2	-9.47096964733422	-8.615222119355252
10139	group2	0	0	-8.990914439002477	-9.032095496924551	2	0	-8.366728381324329	-8.918573474865317	2	2	-8.780566707341308	-8.267368590513748
13910	group3	1	1	-9.467971262220987	-9.186841748123369	5	2	-8.422900951900413	-9.746869291266302	0	0	-8.73405665984711	-9.198609077833849
12961	group3	1	1	-8.53876729112122	-8.95053081972786	0	1	-9.361027939872855	-8.833876821388195	4	3	-8.735703378564697	-8.964841903630287
16243	group1	5	4	-8.216653271089822	-8.842218919195613	3	1	-8.971792796839106	-9.351326806954985	2	0	-8.512850658203387	-9.028403036566573
15845	group1	0	0	-9.37801206338715	-9.83628168071936	2	0	-9.41467373923053	-9.22484952829856	4	1	-8.012441615990367	-9.04745074918226
16018	group3	5	1	-7.91485641023003	-8.336598641158794	2	2	-8.971944542706275	-9.12735904435773	4	1	-8.777651307943074	-9.323022976449437
13308	group3	2	4	-8.741092276217717	-8.576166469137817	4	0	-8.269728470921777	-9.6379097732822	2	1	-8.933129543659302	-8.98187675282521
6717	group1	1	1	-8.750046553458786	-8.48267001994045	2	1	-8.699850667700783	-9.18817158903142	1	3	-8.910410250654037	-8.546468076299599
23010	group3	1	1	-9.484944494538968	-8.85152973552149	5	3	-9.274420894525857	-8.594284106089265	3	2	-9.261993283039905	-9.415759102604826
13977	group1	0	2	-10.650561559434097	-9.226109496868634	4	2	-8.383631929969681	-9.494411894319978	3	3	-8.442452931823734	-9.136241351480448
17012	group2	0	0	-9.295003478205121	-9.874853638843435	5	0	-8.476401806103725	-9.951761276661099	0	5	-9.326721849635353	-8.419237567768112
14918	group3	1	1	-8.886888064486037	-8.763064992980386	1	6	-9.717361947703907	-8.318131203451223	2	0	-8.6062479934096	-10.309099924292624
23194	group3	1	1	-10.064680561512349	-9.726370395213761	3	4	-9.715846782506864	-8.412512132832102	2	2	-9.180931130427394	-8.6018476569246
8636	group2	3	0	-9.47758756589664	-9.564563506702541	1	0	-9.273555585676359	-9.327269634852927	1	2	-8.577034148287638	-9.247270364719164
16362	group1	1	3	-9.435148748625126	-9.076052620640011	1	7	-9.451118272691726	-8.683355767986546	5	0	-8.213585748053593	-9.385598039244288
16616	group3	1	3	-8.996744616396741	-8.608080634569566	1	4	-9.151490271793547	-8.659418511183052	5	1	-9.106008460456543	-8.926872157965656
11262	group3	0	0	-9.424083154715266	-9.503266022093175	1	1	-9.140050932855681	-8.723757655328493	0	4	-8.992929829346101	-8.588802329091628
8509	group3	0	1	-9.852859059241018	-9.028881704080963	1	2	-8.972631905870553	-9.054614715465528	0	3	-8.481877243523048	-9.011553869187457
18133	group1	1	1	-9.028789259939312	-9.028628171050952	2	0	-9.224791575303822	-9.87670557597282	7	2	-8.293531174427075	-9.329656870951696
14550	group2	1	0	-8.711104414271547	-9.020759142784534	0	2	-8.678053162306751	-8.289604804288366	2	4	-9.094720874097504	-8.132531234762268
16119	group1	2	2	-8.96465871695582	-9.170572142869402	2	12	-8.873924413665378	-7.961765106682443	1	3	-8.93935336120493	-8.456471352697177
15956	group3	2	2	-8.671535593627882	-9.058281230708044	0	0	-9.449212452012924	-9.05283115517121	2	2	-9.201433707935982	-9.118679126669148
13345	group3	0	0	-8.100560639069355	-8.569182684932509	5	1	-8.373052162605736	-9.261363740568772	2	1	-9.039093816201602	-8.900753854390905
15527	group1	1	0	-8.846675472579607	-9.438244659543017	1	0	-9.187197260357932	-8.90579693284069	2	2	-9.154028693795581	-8.977095615057763
16841	group3	3	7	-9.129959105326884	-8.308879041851846	1	2	-9.543301335339438	-8.907019052945007	4	5	-8.65203049336313	-8.385201455311519
15343	group3	2	0	-9.31444162180929	-9.661149647991605	1	1	-9.297746723043101	-8.850048724397306	2	4	-8.9303988403854	-8.661612360091661
12936	group3	0	0	-9.098699469727368	-9.423842441980941	1	2	-8.766479475474977	-8.63637442811576	2	1	-8.530468049258184	-9.519470493504535
29772	group3	0	1	-9.558343358764496	-9.851190206433275	3	7	-8.589538916188461	-8.716186614114248	0	6	-9.766258616626766	-8.17961245025552
13429	group2	1	1	-9.38158652327542	-8.689182215150549	0	3	-9.773508677970456	-8.611278866513196	1	1	-8.3272324214217	-8.954828522285178
20156	group1	3	5	-8.967652399450724	-8.3153852956314	0	8	-10.332040028747063	-8.294298263810415	2	1	-8.808634364146672	-9.451873911733728
17822	group2	3	2	-8.70558212300435	-8.586484250569168	3	1	-8.769992218161434	-8.854885889622725	0	3	-9.671352283153299	-8.826205106998358
8876	group3	0	0	-8.849868823981	-8.894121342282777	7	1	-7.739313390168397	-9.73465150791727	0	0	-9.722678403243329	-8.529145166648796
26830	group3	2	5	-9.050735035347609	-9.08790723137686	1	8	-9.528626073790077	-8.524256902359687	2	3	-9.321909621597202	-8.839144372531294
16915	group3	5	2	-8.7761266676423	-8.342836755938032	1	4	-9.06633418357445	-8.819758610977747	2	7	-8.021368997091832	-8.04485790216892
21976	group3	0	2	-9.634461812706	-8.98954355058943	10	4	-8.638732202322352	-8.813200924749236	1	6	-9.11933095334248	-8.453104035077825
31569	group1	3	1	-9.263708186800498	-9.9356920999381	8	5	-8.849626899735386	-9.167187236511477	2	4	-9.497235421888954	-9.275858247344273
13636	group2	0	3	-9.881076383946462	-9.232209047056214	3	2	-8.947018810913974	-8.616679087643133	2	6	-8.800355799368944	-8.294661107544966
26264	group3	3	10	-9.028883088161374	-8.51018078522639	3	3	-9.860479466642396	-8.883106990406027	1	5	-9.27066114217775	-8.715564449717686
38886	group1	7	1	-9.501053870738577	-9.770471622491268	12	2	-8.145036191742195	-9.919324796227388	6	3	-8.934692107016673	-9.61418651869061
13012	group3	4	3	-8.313095557381093	-8.492863820486097	3	1	-9.25246670843948	-9.29094841390726	1	3	-9.05242531397202	-8.23945654541354
19383	group3	1	0	-10.26834274475475	-10.150212518354603	1	2	-8.976442344022708	-8.699644061168737	5	3	-9.03189607193475	-8.736114473162186
11671	group3	3	3	-8.410995066535309	-8.537468702738808	2	1	-8.751398898577353	-8.407529587838543	2	0	-8.573545276196276	-9.352984136338637
6952	group3	4	0	-8.469742615781385	-8.669382913689732	3	1	-8.541137535500722	-9.442720172267691	3	3	-8.373377859860147	-8.237912907561336
16757	group3	3	1	-8.400799360609982	-9.681597863080915	3	6	-9.67653573812421	-7.974867200343448	3	6	-8.191093241216276	-8.332744077024508
5110	group3	1	1	-9.509725525410314	-8.802390706894599	0	2	-8.459661720873306	-9.433923579520298	0	1	-9.218461846047576	-9.278957538255469
18421	group3	2	1	-8.818863069601429	-9.010210531053913	2	5	-8.99126145730756	-7.948798040213088	1	2	-9.378614107471542	-9.43951495788695
24123	group3	3	1	-9.156878897234229	-9.790198210263966	4	5	-8.996413332111903	-8.40818776257199	1	2	-9.384062092603887	-8.493836986545652
15362	group1	4	3	-8.112879710743059	-8.808147742091322	3	1	-8.576456118568638	-9.546822968520122	4	1	-8.259513731002187	-9.307688470195826
9801	group3	1	2	-9.030360090083624	-8.833346601275023	1	3	-9.769198465929207	-8.71531935573848	1	0	-8.584667361303957	-9.619564526012228
14704	group2	1	2	-9.098224820598826	-8.82333670894978	2	1	-9.44742047914163	-9.498294848928843	3	1	-9.15186060121978	-9.486000080955002
9750	group2	1	2	-9.483870406463016	-9.235577772827257	0	1	-9.683963008137185	-8.38145649986101	1	2	-9.801652845249935	-8.963430268147834
15050	group3	5	5	-8.582820708050058	-8.716864552618222	0	1	-9.630431099046751	-9.131349312712366	3	1	-8.951728234739383	-9.194231413053027
15580	group1	0	1	-9.278835242321545	-9.802178538933358	7	6	-7.962930139720644	-9.115748137152485	0	2	-9.252342873147855	-9.483393606421101
14343	group3	1	0	-8.7859458635808	-8.994582770413217	0	3	-8.98766599114073	-9.288156861153638	1	0	-9.058308205213097	-9.292052695088822
4910	group3	0	0	-8.653102200270178	-9.190936446136135	0	3	-9.084179688089446	-8.634556433102714	0	0	-8.872842758614787	-9.594628116838216
30647	group2	3	9	-9.054712449228349	-7.776730459353605	6	4	-8.385607890472212	-10.1092626426132	3	7	-8.880166094121513	-8.738664448635683
12694	group3	0	0	-9.23143287583225	-9.587741493320937	2	3	-9.02094987318931	-8.976384030832495	2	2	-8.373803809269516	-8.469849549855303
20592	group1	3	2	-9.143644545057384	-8.805290287410736	3	3	-9.263281984360722	-8.9545419562751	2	0	-8.899277794055246	-9.335456736422794
17469	group2	3	3	-9.005321322487815	-8.69705953951122	2	3	-8.822363778324998	-9.068585659775614	1	3	-9.908423823265586	-8.99865407042946
14869	group2	5	0	-8.643941625061913	-8.823206199971784	2	2	-8.909085751084657	-9.514534910917208	5	5	-8.289620784357385	-8.167469445812639
18978	group3	6	3	-8.848920174307802	-9.077667929686346	4	0	-8.757493032478422	-9.239747025076724	0	1	-10.264655418630808	-9.373639953933939
17595	group3	10	12	-7.943184727080277	-7.932608685065368	2	1	-9.055387322649578	-9.187956096997889	1	1	-9.171019386437496	-9.515953495762089
9561	group3	0	4	-9.232334773028747	-8.99423653878127	1	1	-8.902069834042132	-9.12427285093429	3	1	-8.90310414147794	-8.977001872754705
14772	group3	3	5	-8.655653707315382	-8.48353002451736	0	3	-9.048377016052733	-8.769758532963644	2	0	-9.254613428637102	-9.014352495226374
12363	group3	1	0	-8.651196626077427	-9.535605561780718	5	2	-8.188048667213689	-9.321031471077292	0	0	-9.79179445416072	-9.481878644081876
11860	group3	2	4	-8.165651690150204	-7.927416397832231	5	0	-8.158845705065497	-9.567240535883334	0	3	-9.444146381735901	-8.54856100255948
12471	group3	2	3	-8.837377211440362	-8.336274047518764	2	1	-8.542574406200488	-9.167390706486675	0	3	-9.80958202671394	-9.103226521433795
25963	group3	3	2	-9.781126231585267	-10.072489684568295	1	4	-9.939271541133591	-9.016681540922761	4	1	-8.6081777755278	-9.023967053717115
18909	group3	1	4	-8.698559282585236	-8.704407345127365	2	4	-9.19299792628856	-8.673600202517788	5	4	-8.591586048233639	-9.323074198084552
9971	group3	1	0	-9.008224078248482	-9.576123685053382	3	2	-8.697872277549738	-9.113400163084815	1	3	-8.779382591705726	-8.545159159174899
19372	group3	0	2	-9.787110444159513	-9.291499655353057	4	2	-8.751332285842198	-9.194751974196521	5	1	-7.88119129486387	-8.633087628994565
16360	group3	3	2	-9.151307257369279	-9.421227747481113	7	2	-8.340075912947794	-9.270267619557544	7	2	-8.28285993978475	-8.990264201273591
16216	group3	0	0	-9.611073661278546	-9.182467231263304	3	3	-9.06792687847718	-8.563839628359576	1	3	-8.946449285264102	-8.211300537611669
13771	group3	6	5	-9.002510421275183	-7.9574182716042365	5	2	-8.247273924747939	-8.831659758353045	5	1	-8.703535601132893	-8.285698509554358
25061	group3	4	2	-8.962164341215466	-8.777571354107648	1	5	-9.883125659986822	-8.168106436479606	4	9	-8.639621295618317	-7.933597773357269
17123	group3	2	6	-8.869258231053326	-8.676809845285236	2	2	-8.918164960740837	-9.294910908512536	7	0	-7.802598468314637	-9.410946925764833
24775	group3	1	0	-9.300488257561845	-9.70417258655662	3	8	-9.038118470756377	-8.450533927417077	8	5	-8.063398944742191	-8.774954872092074
16144	group3	5	4	-8.170683200616864	-8.395675943934382	2	1	-9.182482675473066	-9.847481003889415	1	1	-8.75316118943788	-9.04877926917691
17101	group3	5	3	-8.244822305336326	-8.62410866895695	0	2	-9.206150690806094	-8.822110724732617	3	3	-8.63136778607331	-9.545845595017107
21520	group2	2	2	-8.92919190149835	-8.961270602824982	1	5	-8.941834770425649	-8.805378887966587	2	7	-9.353129245224062	-9.371460128889277
14546	group3	0	0	-9.305202447902941	-9.812601623477244	0	1	-8.49552379900537	-9.480534286385327	1	4	-8.844068724227862	-8.527761819945905
20531	group3	1	0	-9.025835355570006	-9.279619082013118	3	1	-8.772016657546915	-9.047824167596195	7	0	-8.619502233406687	-8.803178171595171
18678	group3	0	3	-10.22301165895626	-8.959162411122513	3	6	-9.529025929643144	-8.480947031724536	5	0	-9.283317258012714	-9.866641111461194
18378	group3	1	2	-9.549941022737974	-8.712845497012932	4	3	-8.307931286894272	-9.076034580251045	3	5	-8.784532888490487	-8.913188595236191
16616	group3	2	2	-8.370562617094594	-9.17026587149065	1	2	-9.356559103535368	-8.759444427230129	1	3	-8.80721995559594	-8.271992250708887
17984	group2	7	4	-8.055128821740476	-8.844673790473905	4	1	-8.42888857360159	-10.02775115103502	5	1	-9.07663075965682	-9.086424811790057
17733	group3	2	1	-8.526526740354088	-8.646636092460701	0	3	-8.91916165682768	-8.82155265862532	1	6	-10.143361309565043	-8.705707735595832
20045	group3	2	2	-9.672974178347724	-9.32304462219963	5	5	-8.65373222870658	-9.144816673288755	2	1	-9.009666258106613	-9.35475081969158
