nCount_RNA	group	gauss_1_-9_0.5	gauss_1_-9_0.5_expression	gauss_0.5_-9.5_0.5_gauss_0.5_-6_0.5	gauss_0.5_-9.5_0.5_gauss_0.5_-6_0.5_expression	gauss_0.75_-9_0.5	gauss_0.75_-9_0.5_expression	gauss_0.5_-9_0.3_gauss_0.5_-7.5_0.1	gauss_0.5_-9_0.3_gauss_0.5_-7.5_0.1_expression	gauss_0.3_-9.5_0.15_gauss_0.4_-8_0.15_gauss_0.3_-6.5_0.15	gauss_0.3_-9.5_0.15_gauss_0.4_-8_0.15_gauss_0.3_-6.5_0.15_expression
16445	group3	1	-9.519591161017452	3	-9.106926965088356	2	-9.411943052487532	16	-7.685293455476566	34	-6.363483415413978
12916	group3	4	-8.633488384140461	3	-9.402915652170886	1	-8.606818541058239	3	-8.642290492084586	3	-8.271432684323551
17400	group2	1	-9.949406029659647	2	-9.206897951139617	0	-inf	14	-7.42029768662296	0	-9.4250572934202
27541	group3	2	-9.558555346219556	115	-5.590057441732808	1	-9.147016623844587	10	-7.5917741044790406	0	-9.672731636791315
10978	group3	3	-9.25448613891143	20	-6.315559341292548	0	-inf	1	-9.358518617743814	23	-6.407323287374108
14461	group3	3	-9.08324297744298	2	-9.510193645886039	2	-9.343929754917042	2	-9.136507054501957	26	-6.425057293420202
20181	group3	4	-8.288192785325506	1	-9.707204298764648	0	-9.112021803603065	2	-9.068906906060487	7	-8.038327661340658
12979	group1	3	-8.548000412998237	44	-5.605470175708843	2	-9.502304302694045	3	-8.697825865764678	16	-6.672731636791315
6579	group3	0	-8.21226604571381	0	-9.46634329382399	0	-9.39783378656613	4	-7.4409911173350185	1	-8.104069902022522
16298	group3	1	-8.396696050982216	18	-6.810836901490665	1	-8.525433080071982	3	-9.32490079290657	23	-6.591577460095571
25113	group3	5	-9.141431775817422	2	-9.184100538107817	1	-9.075411521188329	12	-7.579341209255145	2	-9.591577460095571
18299	group3	3	-9.13316344215936	19	-6.805249629255481	0	-inf	8	-7.534997653508727	4	-7.937120336353975
13236	group3	3	-8.465514188899368	2	-9.291203634736869	0	-inf	8	-7.457252757974826	17	-6.755582811128003
14196	group3	0	-8.97981428448858	3	-8.692411865744182	2	-8.42923345104473	4	-8.188510971436237	1	-8.02178002798431
15353	group1	1	-9.078496836246659	1	-9.287196894453334	0	-inf	10	-7.305204645869146	2	-9.755582811128004
13842	group3	3	-9.667601361507597	1	-9.182318121131269	6	-8.784121502835783	2	-8.972983782523906	12	-7.855429805017687
21059	group3	2	-9.05323006077777	69	-5.750030118014976	3	-9.51298414817624	2	-8.813975006318048	31	-6.470834393330046
15230	group3	0	-10.395498203346923	7	-8.448885366273716	2	-9.948935713808066	7	-7.650226744879448	9	-7.895566701765994
20683	group3	1	-9.228058777574343	3	-9.466936791582748	0	-inf	9	-7.533709514854029	7	-7.865089180643616
13534	group3	0	-9.4899451258309	28	-6.417257603692739	0	-9.343620909044319	1	-8.33104049887728	4	-7.818743289027206
14560	group3	2	-8.653712826230322	1	-9.232220824708214	2	-8.867936755311819	3	-8.811248370566675	0	-9.470834393330046
11338	group2	2	-9.23933617820783	1	-9.801570396078995	2	-8.99559354004342	3	-7.533211090646456	18	-6.495763812728208
17289	group3	2	-9.16452577467054	16	-6.498479843537089	2	-9.415047810306477	6	-7.389753691324517	6	-7.896011944353149
13032	group2	3	-8.32644726766475	1	-9.479021185401503	3	-8.493593849871779	6	-7.523572500269566	4	-8.024954091704746
19769	group3	1	-9.524533872584309	3	-8.679042681264027	0	-inf	6	-7.457411678342068	4	-7.797033033423952
14311	group3	2	-8.841670552421673	1	-9.34415114666889	0	-inf	9	-7.365823992922966	24	-6.360115924052454
10820	group2	1	-9.947633473738232	25	-6.131694038525244	0	-9.872861752152245	0	-8.773457538709934	0	-9.495763812728207
9348	group2	5	-8.955135441277674	16	-6.338680245871537	0	-inf	1	-9.05157529636916	12	-6.4681935021845485
22935	group3	5	-8.794867127301577	78	-5.836466480990632	0	-9.629323293592993	1	-8.857410784884184	4	-8.13929397695257
13579	group3	4	-8.570064514101544	15	-6.727679722489125	0	-inf	0	-9.314846079361564	0	-9.360115924052455
11869	group3	1	-9.449341596659323	3	-8.774415050109242	0	-8.936352448826879	2	-9.020863895867304	2	-9.46819350218455
15168	group2	3	-8.840171529027703	1	-10.032463940039356	6	-7.903118423651003	5	-7.422453212386834	0	-9.555191685282685
15499	group1	3	-8.840922900160656	29	-6.185759562177904	2	-8.793032935892002	7	-7.540668098340626	5	-8.005320873041924
18677	group3	4	-9.009615817048818	235	-4.419517015227058	3	-9.502619829823693	8	-7.542305624041542	27	-6.5551916852826855
19574	group2	4	-8.924991860636098	44	-5.945024493589621	1	-8.703671430002975	13	-7.525653788130426	26	-6.183276739344013
14646	group3	1	-8.768232839134168	0	-10.20042272740578	1	-8.658301712872051	12	-7.483463954922875	1	-9.183276739344013
12463	group3	2	-8.801059787559074	1	-9.346237236651369	1	-8.531071536234446	7	-7.584680863066157	2	-7.871053107235579
13324	group1	1	-9.4980054445442	1	-10.184819336313135	0	-9.204932266938592	4	-7.504394533444465	2	-9.654436024135276
7311	group3	0	-9.59793075516224	11	-6.9567616091485425	0	-inf	0	-8.98676379923798	10	-6.654436024135276
14073	group3	5	-7.747009857340664	51	-5.7000897852708885	0	-9.399863219638236	3	-7.44131674040771	13	-6.700442046383231
14333	group3	1	-8.040103856785956	46	-5.725307767270415	3	-8.940891360324525	0	-9.294891291155182	8	-8.04312449144108
16119	group3	2	-9.695846938027017	6	-8.164831377600153	1	-8.792362560457612	6	-8.695934980672138	2	-7.892757508064385
19191	group3	3	-8.774891128981077	0	-8.87577485099001	6	-8.200882376060985	13	-7.545731791762145	0	-9.70044204638323
9105	group3	2	-8.686281458623444	0	-10.122863276527175	0	-inf	5	-7.546723319177553	6	-8.120517890122281
16829	group3	7	-8.624331382419758	1	-9.58358438717519	6	-7.955175562568958	8	-7.470463683354783	6	-8.081072293698607
12241	group2	2	-8.929802281776325	55	-5.308109482565299	0	-inf	2	-8.862125466188544	4	-7.918073386044742
21142	group3	1	-9.463435969604312	53	-5.925825378299257	2	-9.366534966884199	1	-9.555880366429697	37	-6.591585103668655
17977	group1	2	-9.091210203181548	31	-6.326770722017273	3	-9.261485813499496	10	-7.41908963425199	8	-7.893216610922202
19936	group3	0	-9.245562568895409	1	-9.788305465142518	1	-9.03178654029524	16	-7.6329622565364525	1	-9.591585103668656
14236	group3	2	-8.932813441980123	0	-9.291989125466118	0	-9.124886053297248	6	-7.59757507553867	3	-7.820426826457692
12741	group3	2	-9.134185652060289	62	-5.295583008018763	3	-8.75710491141488	1	-8.760893059868879	3	-8.010510053757901
19160	group3	3	-9.06583781314351	2	-9.52892363132095	4	-8.757131397452671	17	-7.370748286649218	23	-6.421295860629007
15039	group3	2	-8.490723762616058	0	-9.034056321053844	2	-8.871051508087358	2	-9.275322313437123	15	-6.552396218832298
22529	group1	1	-8.384720900022637	75	-5.643969386287074	13	-8.327964354484605	2	-8.822973352005056	4	-7.955265931741061
11621	group3	1	-9.590551586385912	0	-8.765833933640176	1	-9.079255462209854	1	-9.238023627765436	4	-7.906071108907788
11856	group3	1	-9.22996505221729	1	-9.610660471365646	1	-9.525403969578173	2	-9.10499296052618	15	-6.5661107693972705
19690	group1	1	-9.395399976887584	1	-10.086577810721392	0	-9.78030061353867	0	-8.871758273924478	7	-7.92988519125961
17159	group2	2	-8.388138894019946	0	-9.218665460935322	3	-9.514069937325841	8	-7.501510216512623	2	-8.195393214762468
13853	group3	3	-9.029683951274249	1	-9.582257528646728	0	-9.522128960581895	7	-7.609217161574564	1	-9.421295860629007
17616	group3	6	-8.275505297920882	2	-8.927572311999695	0	-9.941711915375024	5	-8.415613937607441	4	-8.085513447455
19972	group3	2	-9.238790427328361	1	-9.576058843400409	0	-inf	3	-9.450680234638345	1	-9.552396218832298
17059	group1	1	-8.987000002907171	1	-9.085105477057446	3	-8.668406115080465	3	-9.101128544562085	31	-6.668193140134678
15796	group3	0	-9.67434822339862	13	-6.900358020392961	0	-inf	0	-9.099633271939368	1	-9.56611076939727
13867	group3	1	-8.34873223175691	1	-9.331967024175071	3	-8.90736608236086	6	-7.487285130167793	1	-9.668193140134678
11646	group2	2	-9.181306043788629	0	-9.594522025732877	1	-9.211396363721404	8	-7.341071421429461	5	-7.783557498485482
13987	group1	2	-9.742578225662728	52	-5.626200529110366	2	-9.44494448952372	4	-7.561057097337467	22	-6.279073290541962
7339	group3	2	-9.296230642576635	14	-6.116448500524388	0	-9.790472688156287	9	-7.595365745335891	0	-9.279073290541962
10601	group3	0	-10.15245396888507	56	-5.444677359842937	0	-9.459859798386526	0	-8.669261073973551	1	-9.59350583562895
17001	group2	3	-9.015908586349395	33	-6.1866694064682335	6	-8.076045471690747	11	-7.524386478106095	1	-9.662105292836937
13150	group3	0	-8.943756128792902	1	-9.724664300358162	0	-inf	1	-9.070717500808696	1	-9.518379513904119
20674	group3	2	-8.855960916497425	69	-5.606926965088356	0	-10.105395819789283	10	-7.3402906028741794	8	-8.186599270133286
15061	group3	2	-8.250945908211483	3	-9.14323777614944	0	-inf	3	-8.872235035026206	4	-7.905667950280861
15413	group3	0	-9.15048807697767	39	-5.902915652170886	0	-inf	9	-7.565184022700747	21	-6.59350583562895
17693	group3	2	-8.596272041497365	59	-5.7068979511396165	4	-8.929094741308251	1	-8.597471978768898	0	-9.621161464332642
14779	group2	1	-8.8438806554935	1	-8.235132562893277	6	-8.628181514624906	14	-7.446634718568721	4	-8.063838818940114
12129	group2	1	-9.096660820237002	28	-6.01019364588604	0	-8.9319338851412	4	-8.767359637160503	2	-9.534883433572306
21222	group3	0	-10.038401010961778	2	-9.08119210301699	3	-9.158402460406865	14	-7.399201135513676	6	-7.84951856602729
20195	group3	3	-8.526249416327161	42	-6.207204298764648	7	-8.615963028325439	10	-7.437777816064496	19	-6.662105292836938
18571	group3	2	-9.251986974571158	3	-9.565841201625922	1	-9.551664129940077	1	-9.122004295021876	11	-8.116726641304044
9383	group3	1	-8.991022054174588	26	-5.966343293823989	1	-8.722227502315498	3	-7.533942943577207	4	-7.9926583054830935
6099	group2	1	-9.63523038819274	16	-5.684100538107817	1	-8.284651314145535	1	-9.126916872124626	8	-6.518379513904119
14594	group3	0	-8.8585022330945	50	-5.791203634736868	0	-inf	11	-7.434787442529053	3	-8.303960283274785
22407	group2	3	-8.945984591343827	120	-5.192411865744181	5	-9.520687193250575	12	-7.483114717987585	1	-9.299727449506115
14430	group2	1	-8.985291190514618	2	-9.14620356697953	1	-9.409916703213952	9	-7.418778191129899	4	-8.006290452518938
16948	group3	4	-9.067396564647861	54	-5.787196894453334	2	-8.932029812383702	10	-7.460743938854005	6	-7.838818583098917
16804	group3	2	-8.475390854623717	3	-9.442973061036321	0	-inf	11	-7.4856156833001455	18	-6.621161464332643
17119	group3	6	-8.516889568710829	47	-5.682318121131269	6	-8.505213602094221	7	-7.673022269515366	6	-8.225128910041866
29111	group3	3	-8.63704157373959	2	-10.140447588971336	4	-8.33042585162369	7	-9.076961364391279	13	-7.822138334829238
16966	group3	13	-7.339460621914817	119	-4.948885366273716	1	-8.659686523241048	0	-8.950391864768626	32	-6.534883433572306
12501	group3	1	-9.300112665188657	38	-5.966936791582748	2	-9.334751386935606	15	-7.435458427354007	5	-8.10726218629669
15177	group3	2	-9.18975875776694	2	-9.345076861307625	0	-inf	1	-9.25404258919847	2	-9.566968509003877
19424	group3	1	-9.507401845429335	70	-5.732220824708215	4	-9.557206356033841	9	-7.511350210921986	31	-6.299727449506115
16775	group3	2	-8.782006901851796	2	-8.725854653018661	3	-8.878510711979684	3	-9.013183600333395	6	-8.007685778761392
10919	group2	1	-9.343743696530087	0	-9.657914021586185	1	-8.800871186541643	2	-8.823950221223129	15	-6.5669685090038765
12437	group3	0	-10.349180870833024	1	-10.062951890348703	0	-9.550276155597297	4	-7.707141667883233	17	-6.507468302646733
28545	group3	2	-9.606669062914353	5	-9.25575166703079	5	-8.970104757313178	4	-9.137195375286435	8	-8.416187504115634
19140	group3	1	-8.963874050422058	1	-8.584526671507685	2	-8.833881267322454	1	-9.140169957532658	1	-9.507468302646732
16294	group2	3	-8.495106332526221	33	-6.301570396078996	4	-8.477468003383859	2	-8.91139105006435	5	-7.838205780312064
10139	group2	0	-9.778470778932515	0	-9.029912003631136	0	-9.495281351802953	1	-8.757268902755971	0	-9.555281716862128
13910	group3	1	-9.306221064142171	36	-5.979021185401503	0	-8.721517735870645	10	-7.504252246383447	3	-8.131352887538647
12961	group3	2	-9.06967590272546	1	-8.990641476553446	0	-inf	6	-7.470369501709694	4	-8.080716397879275
16243	group1	2	-9.364268744712351	3	-8.348810855728825	4	-9.584637898594018	2	-7.5118048658947805	2	-8.191732354851506
15845	group1	4	-8.734418103271887	109	-5.1790426812640264	2	-9.213292989708766	3	-9.398886769609359	6	-8.148915416923137
16018	group3	2	-8.997999579012312	39	-5.84415114666889	1	-9.039138374278336	2	-9.29272522661601	2	-9.528760935267758
13308	group3	1	-8.839367042758084	2	-8.689453511163448	5	-8.241041871051118	5	-7.7436709190629855	5	-7.828485816854812
6717	group1	1	-9.362607462872683	0	-9.14365836326025	1	-7.342847880390986	3	-7.572308148252462	1	-8.076360889768884
23010	group3	4	-8.23173183598945	109	-5.2744150501092415	6	-8.873227162347852	6	-8.612244859947655	15	-7.865749859181499
13977	group1	4	-9.000187504379179	1	-9.604351814556257	3	-8.752354251835381	3	-9.004530649537868	1	-9.377048011988567
17012	group2	4	-8.353225189668345	0	-9.43119100434752	0	-8.496229192644885	2	-9.32765148472369	5	-9.420254941355974
14918	group3	2	-9.219498831833139	19	-6.5324639400393565	0	-9.680828111572676	0	-8.961855390503379	12	-6.555281716862127
23194	group3	5	-8.704980267919584	1	-9.551676084150337	7	-8.617168299134613	9	-7.596161393791341	0	-9.551242255384807
8636	group2	0	-9.339691891498617	1	-9.075824716550821	0	-9.620869930184448	6	-7.531629978556157	3	-8.026430504926884
16362	group1	0	-9.475454625525385	24	-6.700422727405781	5	-8.185444013348253	5	-8.523214264288383	8	-7.948087479716652
16616	group3	3	-9.352175165761729	46	-5.846237236651369	4	-8.278254117534061	4	-7.729291305264852	5	-8.07594651939331
11262	group3	0	-9.022933343034884	1	-9.941562780556952	0	-inf	2	-9.1831712920124	4	-7.935925397005417
8509	group3	1	-9.109366729483854	16	-6.684819336313134	2	-8.749230158363272	1	-9.286097236007672	0	-9.639635072079024
18133	group1	4	-8.230396495172469	4	-8.727306586764076	0	-9.40334925709274	16	-7.471779333748983	4	-7.611714562153853
14550	group2	0	-9.574352114818472	126	-4.664831377600153	0	-inf	8	-7.446643270681803	10	-7.902066047783383
16119	group1	0	-9.545169166227407	0	-9.42707996342809	3	-8.165987364558708	8	-7.442538743229155	5	-7.924124031215708
15956	group3	7	-8.149905926677237	2	-9.70005302823858	2	-8.870155812649184	1	-9.073159434318285	7	-8.071392624596951
13345	group3	3	-8.695608170545945	70	-5.375774850990012	0	-8.944878228788074	0	-8.520871808622537	0	-9.520132549142145
15527	group1	0	-9.94070543358303	3	-9.092396979281311	0	-inf	2	-9.195552068102241	5	-7.848363689051044
16841	group3	2	-8.751365450677012	1	-10.537461182581385	2	-8.710228326652514	8	-7.5052982094045495	0	-9.375110958046351
15343	group3	0	-8.881333650330202	12	-6.622863276527175	1	-9.856173285542944	6	-7.5097789527194365	2	-9.502602990342812
12936	group3	0	-10.072222023364226	1	-9.917218695272057	0	-8.785750288742046	1	-8.839904155706165	2	-9.519148733293038
29772	group3	3	-9.184781212668717	70	-6.08358438717519	0	-inf	3	-8.69760340654103	4	-9.7711874936324
13429	group2	1	-9.00872747591809	1	-9.828859223553767	3	-8.501945923546042	8	-7.3993850018468805	3	-9.350904653469247
20156	group1	0	-8.634298741437467	2	-9.089717833884587	2	-8.830499509187376	4	-8.813333448193486	37	-6.528760935267758
17822	group2	4	-8.522752166726157	52	-6.288305465142518	2	-8.927370627260334	1	-9.101828830731622	9	-7.796119854366125
8876	group3	3	-8.952126614444932	23	-5.791989125466118	1	-9.476829058063709	2	-7.45456771391191	1	-9.723669328822737
26830	group3	1	-8.483274598367881	61	-6.02892363132095	0	-inf	15	-7.541447376726069	5	-8.255313494991649
16915	group3	2	-9.073136637305677	64	-5.5340563210538445	4	-8.6782225854989	0	-8.80436232758716	0	-9.692316122009286
21976	group3	1	-9.428748412369886	0	-9.744578500630313	1	-8.89976552646368	1	-8.949344153962757	7	-8.207049834467517
31569	group1	2	-9.467090921573975	162	-5.265833933640176	7	-8.995468106690845	5	-8.756334573389697	15	-7.684733497518535
13636	group2	1	-8.728677352716842	31	-6.110660471365646	2	-9.281602459392095	10	-7.46994000501096	5	-7.936115124869832
26264	group3	0	-9.979084542799505	37	-6.586577810721392	0	-inf	5	-8.882231816562017	45	-6.377048011988567
38886	group1	7	-8.661096214440095	119	-5.718665460935321	7	-8.571914444975802	22	-7.430490737806962	16	-7.980619965645514
13012	group3	0	-9.553286533695942	30	-6.0822575286467275	6	-8.376407815154769	1	-8.956847049900436	23	-6.420254941355975
19383	group3	1	-9.17961204785537	90	-5.427572311999696	0	-inf	0	-9.519066808546098	3	-9.556356111467142
11671	group3	2	-8.747309048623542	22	-6.076058843400408	1	-8.805926912902	8	-7.379949120107973	9	-7.915555623019913
6952	group3	2	-8.391029549599326	0	-8.787516482973997	2	-8.55162546379505	5	-7.452833917594589	3	-7.835485291346846
16757	group3	2	-9.970340482182447	49	-5.5851054770574455	4	-8.336988351329113	0	-8.806375282062023	9	-7.879877172387048
5110	group3	2	-9.40308910597673	0	-9.723428948385372	0	-8.20591942737722	0	-9.034050632765958	1	-9.494803418634831
18421	group3	5	-8.97546915381345	1	-9.239445284511719	3	-8.88717492477393	2	-9.6214250036497	2	-9.493238276287421
24123	group3	2	-9.29804316729383	2	-9.854097190091501	0	-inf	12	-7.577641325238416	50	-6.551242255384806
15362	group1	2	-8.569188449329397	1	-8.922234705185558	1	-9.10666401048266	1	-9.012756739150342	8	-8.0334624900177
9801	group3	1	-10.043195282728263	0	-9.627265229672252	0	-9.207472934246649	4	-7.54824432871178	2	-9.614562033926951
14704	group2	1	-8.819099179714476	42	-5.8319670241750705	3	-8.993126493825455	3	-8.911108505129082	5	-7.6904494003837724
9750	group2	3	-8.787039911748591	2	-9.240537537918808	1	-8.724016795885621	6	-7.47746116478115	4	-7.998106474787825
15050	group3	2	-8.975459801429185	40	-6.094522025732876	1	-8.53090903243655	15	-7.468830241389913	24	-6.639635072079025
15580	group1	3	-8.448881633707328	0	-9.746497455727273	0	-9.213371010497436	1	-9.035414597684342	0	-9.546970776079494
14343	group3	1	-9.614787126773214	1	-10.043274076442005	1	-8.925071221719454	1	-9.731012757188958	1	-9.591048430336434
4910	group3	1	-8.445691621005162	9	-6.224664300358162	1	-9.498290008554171	3	-7.397896212635083	13	-6.520132549142145
30647	group2	4	-9.351460201455085	1	-9.615458748640549	0	-inf	14	-7.686383081187663	6	-8.131216069566088
12694	group3	2	-8.637224740960633	1	-8.95099498062092	1	-8.368017996446977	2	-9.216924444757389	5	-8.08356190709263
20592	group1	2	-9.162102109742605	71	-5.64323777614944	0	-inf	12	-7.570370233189731	34	-6.375110958046351
17469	group2	7	-8.592828435425538	154	-4.735132562893276	3	-9.19573052638895	0	-9.288484181374024	5	-8.019845292568444
14869	group2	1	-8.609765035120812	0	-10.008939025160977	2	-8.821039436014258	1	-9.09488993566847	2	-9.771432684323551
18978	group3	0	-9.732026786790296	0	-10.26469567774811	0	-inf	0	-9.687873915794558	1	-9.538327661340658
17595	group3	0	-9.077245596905264	68	-5.581192103016989	1	-9.35968503126466	6	-8.915338001246948	20	-6.502602990342811
9561	group3	0	-9.046216159270793	30	-6.065841201625922	0	-inf	0	-8.839929812045408	12	-6.519148733293037
14772	group3	0	-9.118937632728416	0	-9.65399386837413	0	-inf	2	-8.827616229687466	16	-6.771187493632401
